INFO mlfcs.phonon.scph.solver: SCPH iteration 148: delta_omega=4.263913e-06 THz, frequency_min=-1.216429e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 149: delta_omega=2.876177e-06 THz, frequency_min=-1.100103e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 150: delta_omega=3.962016e-06 THz, frequency_min=-1.303061e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 151: delta_omega=2.444148e-06 THz, frequency_min=-1.186004e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 152: delta_omega=2.319670e-06 THz, frequency_min=-1.274398e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 153: delta_omega=2.165103e-06 THz, frequency_min=-1.224592e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 154: delta_omega=3.344931e-06 THz, frequency_min=-1.106072e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 155: delta_omega=1.476848e-06 THz, frequency_min=-1.184620e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 156: delta_omega=1.783315e-06 THz, frequency_min=-1.189769e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 157: delta_omega=1.991949e-06 THz, frequency_min=-1.130405e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 158: delta_omega=2.548065e-06 THz, frequency_min=-1.203605e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 159: delta_omega=2.945409e-06 THz, frequency_min=-1.216769e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 160: delta_omega=2.151390e-06 THz, frequency_min=-1.235578e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 161: delta_omega=4.977162e-06 THz, frequency_min=-1.290621e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 162: delta_omega=9.642543e-06 THz, frequency_min=-1.525008e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 163: delta_omega=1.893248e-06 THz, frequency_min=-1.470415e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 164: delta_omega=4.352213e-06 THz, frequency_min=-1.351251e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 165: delta_omega=6.148294e-06 THz, frequency_min=-1.459085e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 166: delta_omega=3.812534e-06 THz, frequency_min=-1.372329e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 167: delta_omega=3.028027e-06 THz, frequency_min=-1.399322e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 168: delta_omega=4.796436e-06 THz, frequency_min=-1.276618e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 169: delta_omega=1.026672e-06 THz, frequency_min=-1.225843e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 170: delta_omega=3.417500e-06 THz, frequency_min=-1.112348e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 171: delta_omega=1.698521e-06 THz, frequency_min=-1.144305e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 172: delta_omega=2.101077e-06 THz, frequency_min=-1.166427e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 173: delta_omega=2.338758e-06 THz, frequency_min=-1.052162e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 174: delta_omega=3.531142e-06 THz, frequency_min=-1.245182e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 175: delta_omega=1.846795e-06 THz, frequency_min=-1.190449e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 176: delta_omega=2.212135e-06 THz, frequency_min=-1.278616e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 177: delta_omega=3.122214e-06 THz, frequency_min=-1.408656e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 178: delta_omega=1.856546e-06 THz, frequency_min=-1.339244e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 179: delta_omega=7.359955e-07 THz, frequency_min=-1.369360e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 180: delta_omega=3.640902e-06 THz, frequency_min=-1.379395e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 181: delta_omega=4.669194e-06 THz, frequency_min=-1.211409e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 182: delta_omega=9.949479e-07 THz, frequency_min=-1.210684e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 183: delta_omega=1.511582e-06 THz, frequency_min=-1.264759e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 184: delta_omega=9.447446e-07 THz, frequency_min=-1.231462e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 185: delta_omega=1.889001e-06 THz, frequency_min=-1.263651e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 186: delta_omega=3.634119e-06 THz, frequency_min=-1.323070e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 187: delta_omega=3.589089e-06 THz, frequency_min=-1.198982e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 188: delta_omega=2.127802e-06 THz, frequency_min=-1.184119e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 189: delta_omega=2.990750e-06 THz, frequency_min=-1.288958e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 190: delta_omega=1.921083e-06 THz, frequency_min=-1.226492e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 191: delta_omega=1.652245e-06 THz, frequency_min=-1.291167e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 192: delta_omega=2.114056e-06 THz, frequency_min=-1.203371e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 193: delta_omega=2.543150e-06 THz, frequency_min=-1.234895e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 194: delta_omega=2.371860e-06 THz, frequency_min=-1.134518e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 195: delta_omega=3.916402e-06 THz, frequency_min=-1.348918e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 196: delta_omega=4.515500e-06 THz, frequency_min=-1.118638e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 197: delta_omega=3.763209e-06 THz, frequency_min=-1.156714e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 198: delta_omega=1.444000e-06 THz, frequency_min=-1.088736e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 199: delta_omega=4.317817e-06 THz, frequency_min=-1.301830e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 200: delta_omega=5.911614e-06 THz, frequency_min=-1.367840e-04 THz, frequency_max=8.309859e+00 THz, correction_norm=1.355180e+00
WARNING mlfcs.phonon.scph.solver: SCPH reached 200 iterations without meeting tolerance 1.000e-10 THz; returning the final iterate
INFO mlfcs.phonon.scph.solver: SCPH iteration 1: delta_omega=1.092450e-01 THz, frequency_min=-1.788694e-04 THz, frequency_max=8.221947e+00 THz, correction_norm=2.703750e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 2: delta_omega=2.203894e-02 THz, frequency_min=-1.571537e-04 THz, frequency_max=8.250764e+00 THz, correction_norm=2.426709e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 3: delta_omega=6.780673e-03 THz, frequency_min=-1.470749e-04 THz, frequency_max=8.258588e+00 THz, correction_norm=2.345896e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 4: delta_omega=2.001604e-03 THz, frequency_min=-1.419969e-04 THz, frequency_max=8.260414e+00 THz, correction_norm=2.322780e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 5: delta_omega=6.233528e-04 THz, frequency_min=-1.358430e-04 THz, frequency_max=8.260755e+00 THz, correction_norm=2.316158e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 6: delta_omega=2.172013e-04 THz, frequency_min=-1.520219e-04 THz, frequency_max=8.260779e+00 THz, correction_norm=2.314237e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 7: delta_omega=8.480873e-05 THz, frequency_min=-1.543192e-04 THz, frequency_max=8.260755e+00 THz, correction_norm=2.313670e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 8: delta_omega=3.573797e-05 THz, frequency_min=-1.604653e-04 THz, frequency_max=8.260735e+00 THz, correction_norm=2.313501e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 9: delta_omega=1.567000e-05 THz, frequency_min=-1.607138e-04 THz, frequency_max=8.260724e+00 THz, correction_norm=2.313451e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 10: delta_omega=7.418763e-06 THz, frequency_min=-1.481006e-04 THz, frequency_max=8.260718e+00 THz, correction_norm=2.313437e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 11: delta_omega=3.716578e-06 THz, frequency_min=-1.555965e-04 THz, frequency_max=8.260715e+00 THz, correction_norm=2.313434e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 12: delta_omega=3.335592e-06 THz, frequency_min=-1.420481e-04 THz, frequency_max=8.260713e+00 THz, correction_norm=2.313434e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 13: delta_omega=2.704812e-06 THz, frequency_min=-1.495800e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313434e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 14: delta_omega=1.731554e-06 THz, frequency_min=-1.431009e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313435e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 15: delta_omega=1.490916e-06 THz, frequency_min=-1.437572e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313435e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 16: delta_omega=1.551290e-06 THz, frequency_min=-1.413520e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313435e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 17: delta_omega=2.914128e-06 THz, frequency_min=-1.500764e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 18: delta_omega=4.012755e-06 THz, frequency_min=-1.491118e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 19: delta_omega=4.090297e-06 THz, frequency_min=-1.525920e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 20: delta_omega=4.834497e-06 THz, frequency_min=-1.602298e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 21: delta_omega=1.671538e-06 THz, frequency_min=-1.534782e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 22: delta_omega=2.116166e-06 THz, frequency_min=-1.462578e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 23: delta_omega=2.992709e-06 THz, frequency_min=-1.409017e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 24: delta_omega=4.154077e-06 THz, frequency_min=-1.390636e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 25: delta_omega=4.278326e-06 THz, frequency_min=-1.439945e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 26: delta_omega=2.372942e-06 THz, frequency_min=-1.532789e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 27: delta_omega=3.080486e-06 THz, frequency_min=-1.606619e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 28: delta_omega=2.203481e-06 THz, frequency_min=-1.530257e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 29: delta_omega=1.960041e-06 THz, frequency_min=-1.510556e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 30: delta_omega=2.489675e-06 THz, frequency_min=-1.548716e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 31: delta_omega=3.440489e-06 THz, frequency_min=-1.457419e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 32: delta_omega=2.761577e-06 THz, frequency_min=-1.551780e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 33: delta_omega=1.465229e-06 THz, frequency_min=-1.543822e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 34: delta_omega=4.448500e-06 THz, frequency_min=-1.432932e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 35: delta_omega=4.340422e-06 THz, frequency_min=-1.573440e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 36: delta_omega=4.853339e-06 THz, frequency_min=-1.625316e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 37: delta_omega=2.959918e-06 THz, frequency_min=-1.535137e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 38: delta_omega=2.166670e-06 THz, frequency_min=-1.445629e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 39: delta_omega=1.418571e-06 THz, frequency_min=-1.475060e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 40: delta_omega=4.972984e-06 THz, frequency_min=-1.307042e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 41: delta_omega=4.075185e-06 THz, frequency_min=-1.501988e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 42: delta_omega=2.788516e-06 THz, frequency_min=-1.376040e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 43: delta_omega=4.457332e-06 THz, frequency_min=-1.577417e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 44: delta_omega=3.891367e-06 THz, frequency_min=-1.390269e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 45: delta_omega=3.602876e-06 THz, frequency_min=-1.437807e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 46: delta_omega=9.783987e-06 THz, frequency_min=-1.683837e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 47: delta_omega=8.087697e-06 THz, frequency_min=-1.478417e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 48: delta_omega=2.281893e-06 THz, frequency_min=-1.504639e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 49: delta_omega=3.138160e-06 THz, frequency_min=-1.537028e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 50: delta_omega=5.608538e-06 THz, frequency_min=-1.363682e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 51: delta_omega=1.776675e-06 THz, frequency_min=-1.444688e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 52: delta_omega=2.648351e-06 THz, frequency_min=-1.520347e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 53: delta_omega=5.603352e-06 THz, frequency_min=-1.590414e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 54: delta_omega=2.665797e-06 THz, frequency_min=-1.537019e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 55: delta_omega=2.628745e-06 THz, frequency_min=-1.479175e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 56: delta_omega=1.573812e-06 THz, frequency_min=-1.480189e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 57: delta_omega=1.478161e-06 THz, frequency_min=-1.439496e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 58: delta_omega=1.312034e-06 THz, frequency_min=-1.485394e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 59: delta_omega=1.991637e-06 THz, frequency_min=-1.405879e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 60: delta_omega=5.298231e-06 THz, frequency_min=-1.639833e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 61: delta_omega=4.366313e-06 THz, frequency_min=-1.479069e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 62: delta_omega=3.454582e-06 THz, frequency_min=-1.521481e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 63: delta_omega=3.405864e-06 THz, frequency_min=-1.400767e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 64: delta_omega=3.215639e-06 THz, frequency_min=-1.487885e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 65: delta_omega=1.490066e-06 THz, frequency_min=-1.427654e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 66: delta_omega=2.857717e-06 THz, frequency_min=-1.514686e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 67: delta_omega=4.440970e-06 THz, frequency_min=-1.403035e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 68: delta_omega=2.508399e-06 THz, frequency_min=-1.438407e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 69: delta_omega=2.386214e-06 THz, frequency_min=-1.359274e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 70: delta_omega=1.119679e-06 THz, frequency_min=-1.405914e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 71: delta_omega=2.885960e-06 THz, frequency_min=-1.457892e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 72: delta_omega=2.106330e-06 THz, frequency_min=-1.521051e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 73: delta_omega=2.085415e-06 THz, frequency_min=-1.558224e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 74: delta_omega=4.006224e-06 THz, frequency_min=-1.556632e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 75: delta_omega=4.357487e-06 THz, frequency_min=-1.470983e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 76: delta_omega=1.733504e-06 THz, frequency_min=-1.400691e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 77: delta_omega=3.869251e-06 THz, frequency_min=-1.532238e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 78: delta_omega=3.877869e-06 THz, frequency_min=-1.461350e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 79: delta_omega=3.277602e-06 THz, frequency_min=-1.516021e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 80: delta_omega=2.030180e-06 THz, frequency_min=-1.579007e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 81: delta_omega=2.381833e-06 THz, frequency_min=-1.454203e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 82: delta_omega=2.085723e-06 THz, frequency_min=-1.439535e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 83: delta_omega=2.267147e-06 THz, frequency_min=-1.499377e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 84: delta_omega=2.645971e-06 THz, frequency_min=-1.358378e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 85: delta_omega=2.752407e-06 THz, frequency_min=-1.459303e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 86: delta_omega=3.734105e-06 THz, frequency_min=-1.535788e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 87: delta_omega=1.835609e-06 THz, frequency_min=-1.523966e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 88: delta_omega=4.041754e-06 THz, frequency_min=-1.365269e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 89: delta_omega=3.345815e-06 THz, frequency_min=-1.528395e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 90: delta_omega=3.983174e-06 THz, frequency_min=-1.445340e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 91: delta_omega=4.136648e-06 THz, frequency_min=-1.446573e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 92: delta_omega=3.125633e-06 THz, frequency_min=-1.532609e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
INFO mlfcs.phonon.scph.solver: SCPH iteration 93: delta_omega=2.617679e-06 THz, frequency_min=-1.650433e-04 THz, frequency_max=8.260712e+00 THz, correction_norm=2.313436e+00
